session_id,msisdn,imei,cgi,shortcode,session_start_ts,total_steps,dwell_times,dwell_variance,mean_dwell,menu_path,path_directness,session_duration_s,session_end_reason,pin_attempts,label
USS-1F798B22,254053028578,3528949163804239,639-02-2714-65716,*334#,2025-02-28T05:23:48Z,5,"[13, 14, 14, 9, 15]",4.4,13.0,main>send_money>number>amount>pin>confirm,1.0,75,complete,1,fraud
USS-24B8D6E3,254178961890,359627987694255,639-02-5402-18088,*334#,2025-02-03T19:41:00Z,7,"[6, 5, 13, 5, 6, 7, 6]",6.69,6.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,62,complete,1,legit
USS-D5739055,254713689298,359467874032359,639-02-2728-15027,*334#,2025-02-07T11:54:00Z,5,"[11, 18, 20, 19, 14]",11.44,16.4,main>send_money>number>amount>pin>confirm,1.0,92,complete,2,legit
USS-769E5D0C,254125693618,359052886341347,639-02-4401-91025,*334#,2025-02-10T17:07:00Z,7,"[12, 11, 24, 12, 11, 9, 10]",22.2,12.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,103,complete,1,legit
USS-83C3ECAD,254717205673,357605402978525,639-02-2485-28983,*334#,2025-02-13T14:18:00Z,7,"[9, 9, 23, 6, 11, 8, 7]",28.53,10.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,87,complete,1,legit
USS-3B6082B1,254097702633,354197645983119,639-02-8122-55999,*334#,2025-01-24T03:01:00Z,7,"[17, 13, 33, 26, 17, 19, 13]",45.92,19.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,152,complete,1,legit
USS-E132BF5B,254141871624,3528948486465021,639-02-9623-48903,*334#,2025-02-14T04:43:00Z,3,"[4, 9, 7]",4.22,6.7,main>my_account>balance>pin,1.0,26,complete,1,fraud
USS-468988FA,254141871624,3528948486465021,639-02-9623-48903,*334#,2025-02-14T04:43:41Z,5,"[6, 8, 10, 6, 5]",3.2,7.0,main>send_money>number>amount>pin>confirm,1.0,45,complete,1,fraud
USS-D4DAE46B,254141871624,3528948486465021,639-02-9623-48903,*334#,2025-02-14T04:45:16Z,5,"[6, 7, 6, 6, 5]",0.4,6.0,main>send_money>number>amount>pin>confirm,1.0,40,complete,1,fraud
USS-4D61D760,254763305685,352140751081645,639-02-2555-44560,*334#,2025-02-02T17:00:00Z,7,"[12, 8, 20, 8, 12, 11, 9]",14.82,11.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,94,complete,2,legit
USS-3936E2E7,254118928764,356903721149890,639-02-6528-59024,*334#,2025-01-11T18:08:00Z,7,"[3, 6, 8, 3, 5, 5, 7]",3.06,5.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,51,complete,2,legit
USS-DB63EE50,254162310972,357096367460327,639-02-8573-54951,*334#,2025-01-30T20:25:00Z,7,"[11, 10, 20, 10, 6, 9, 11]",16.0,11.0,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,91,complete,1,legit
USS-9449A463,254037280787,355033951831701,639-02-3430-54679,*334#,2025-02-01T20:07:00Z,7,"[11, 9, 20, 8, 11, 11, 8]",14.69,11.1,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,92,timeout,1,legit
USS-7B67B28F,254165500950,359520417440470,639-02-3656-32763,*334#,2025-02-21T21:42:00Z,3,"[13, 12, 9]",2.89,11.3,main>my_account>balance>pin,1.0,40,complete,1,fraud
USS-06A528FF,254165500950,359520417440470,639-02-3656-32763,*334#,2025-02-21T21:43:27Z,5,"[13, 11, 10, 7, 11]",3.84,10.4,main>send_money>number>amount>pin>confirm,1.0,62,complete,1,fraud
USS-A7B13B4D,254165500950,359520417440470,639-02-3656-32763,*334#,2025-02-21T21:45:07Z,5,"[10, 9, 12, 12, 9]",1.84,10.4,main>send_money>number>amount>pin>confirm,1.0,62,complete,1,fraud
USS-44940FD0,254132762261,359585748149846,639-02-5823-46219,*334#,2025-01-08T07:41:00Z,3,"[17, 23, 18]",6.89,19.3,main>my_account>balance,1.0,64,complete,1,legit
USS-E9BE78A8,254787229155,3528948486465021,639-02-1765-90640,*334#,2025-02-10T01:36:00Z,3,"[7, 7, 5]",0.89,6.3,main>my_account>balance>pin,1.0,25,complete,2,fraud
USS-2A6147A3,254787229155,3528948486465021,639-02-1765-90640,*334#,2025-02-10T01:37:41Z,5,"[6, 7, 7, 8, 10]",1.84,7.6,main>send_money>number>amount>pin>confirm,1.0,48,complete,1,fraud
USS-339C1C79,254787229155,3528948486465021,639-02-1765-90640,*334#,2025-02-10T01:38:51Z,5,"[7, 10, 8, 9, 7]",1.36,8.2,main>send_money>number>amount>pin>confirm,1.0,51,complete,1,fraud
USS-2F5C62C2,254774036231,353420641474007,639-02-1227-38396,*334#,2025-02-09T16:02:00Z,5,"[13, 17, 15, 17, 14]",2.56,15.2,main>send_money>number>amount>pin>confirm,1.0,86,complete,1,legit
USS-A2E06F10,254183095850,358126016626256,639-02-9334-27432,*334#,2025-01-08T13:19:00Z,7,"[14, 22, 48, 13, 21, 21, 24]",116.49,23.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,177,complete,1,legit
USS-FB4A2D22,254133995459,352919466636152,639-02-1132-56394,*334#,2025-02-19T03:49:00Z,3,"[18, 11, 16]",8.67,15.0,main>my_account>balance,1.0,51,complete,1,legit
USS-A7816E7E,254725990619,359542227356386,639-02-6450-55766,*334#,2025-02-28T18:27:00Z,7,"[24, 21, 57, 17, 16, 17, 16]",189.14,24.0,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,182,complete,1,legit
USS-F768A140,254020187376,353191156159939,639-02-5836-38449,*334#,2025-01-07T00:26:00Z,3,"[13, 14, 13]",0.22,13.3,main>my_account>balance,1.0,46,complete,1,legit
USS-8B130FA9,254199373863,355413664556581,639-02-4947-70716,*334#,2025-02-04T02:31:00Z,5,"[29, 24, 65, 27, 30]",229.2,35.0,main>send_money>number>amount>pin>confirm,1.0,185,complete,1,legit
USS-72FE5F02,254719772316,354331576662606,639-02-3964-52910,*334#,2025-02-01T21:23:00Z,3,"[14, 12, 15]",1.56,13.7,main>my_account>balance,1.0,47,complete,1,legit
USS-EE1BA18F,254011716865,357580182946921,639-02-2511-55223,*334#,2025-02-16T22:14:00Z,5,"[18, 21, 16, 22, 20]",4.64,19.4,main>send_money>number>amount>pin>confirm,1.0,107,complete,1,legit
USS-66C01927,254054284952,357645901714135,639-02-3786-97518,*334#,2025-02-02T20:17:00Z,5,"[9, 7, 21, 8, 8]",27.44,10.6,main>send_money>number>amount>pin>confirm,1.0,63,complete,2,legit
USS-F12763AC,254132151391,353356177058941,639-02-3091-26100,*334#,2025-01-28T21:50:00Z,5,"[12, 16, 16, 15, 15]",2.16,14.8,main>send_money>number>amount>pin>confirm,1.0,84,complete,1,legit
USS-ACA328E3,254147085720,356883494095835,639-02-6551-83636,*334#,2025-01-09T15:58:00Z,3,"[12, 16, 13]",2.89,13.7,main>my_account>balance,1.0,47,complete,1,legit
USS-35D24B76,254136575454,356797849598623,639-02-6746-15829,*334#,2025-03-03T00:56:00Z,3,"[9, 12, 9]",2.0,10.0,main>my_account>balance,1.0,36,complete,1,legit
USS-5792AECF,254187200050,359180845441891,639-02-6703-83610,*334#,2025-02-22T03:42:00Z,7,"[26, 15, 43, 16, 12, 24, 14]",101.1,21.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,164,complete,1,legit
USS-9AAD875D,254724026531,358386109381082,639-02-1513-25058,*334#,2025-02-24T16:35:00Z,3,"[13, 16, 19]",6.0,16.0,main>my_account>balance,1.0,54,complete,1,legit
USS-B2AE2324,254714868046,356775244679081,639-02-1715-75388,*334#,2025-03-02T23:53:00Z,5,"[18, 17, 48, 26, 17]",141.36,25.2,main>send_money>number>amount>pin>confirm,1.0,136,complete,1,legit
USS-0BE76B3F,254155467424,353297848104207,639-02-2837-11179,*334#,2025-01-12T21:26:00Z,5,"[13, 13, 36, 10, 13]",91.6,17.0,main>send_money>number>amount>pin>confirm,1.0,95,user_cancel,1,legit
USS-D698E211,254715266256,354006586431841,639-02-2797-42843,*334#,2025-02-09T15:19:00Z,5,"[14, 12, 24, 14, 13]",19.04,15.4,main>send_money>number>amount>pin>confirm,1.0,87,complete,1,legit
USS-376044C8,254739614858,354077054776939,639-02-4119-53440,*334#,2025-01-09T15:56:00Z,7,"[16, 21, 40, 21, 17, 20, 16]",60.82,21.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,165,complete,1,legit
USS-C5496D08,254764691886,352605720519557,639-02-3800-60944,*334#,2025-01-26T10:55:00Z,3,"[16, 13, 15]",1.56,14.7,main>my_account>balance,1.0,50,timeout,1,legit
USS-39FC4CA6,254786020037,353012257640359,639-02-8570-12868,*334#,2025-01-10T11:23:00Z,5,"[10, 10, 17, 6, 11]",12.56,10.8,main>send_money>number>amount>pin>confirm,1.0,64,complete,1,legit
USS-E4A135FC,254033372975,359991085447336,639-02-4953-33989,*334#,2025-01-13T09:44:00Z,3,"[9, 14, 10]",4.67,11.0,main>my_account>balance,1.0,39,timeout,1,legit
USS-94FD7EB3,254725974906,356048999580579,639-02-7323-60740,*334#,2025-01-13T16:34:00Z,5,"[19, 21, 47, 24, 23]",104.96,26.8,main>send_money>number>amount>pin>confirm,1.0,144,complete,1,legit
USS-1735FA60,254028691795,354907153968986,639-02-9626-18673,*334#,2025-01-12T09:44:00Z,3,"[8, 10, 9]",0.67,9.0,main>my_account>balance,1.0,33,complete,1,legit
USS-F6930BA6,254022207385,354015121154130,639-02-7936-15917,*334#,2025-02-01T01:15:00Z,5,"[17, 14, 33, 13, 14]",56.56,18.2,main>send_money>number>amount>pin>confirm,1.0,101,complete,1,legit
USS-89B5104D,254119036390,355461835936374,639-02-6232-77134,*334#,2025-01-23T06:09:00Z,5,"[14, 17, 45, 15, 16]",140.24,21.4,main>send_money>number>amount>pin>confirm,1.0,117,complete,1,legit
USS-AD2FB143,254155141638,356685597551515,639-02-3032-17460,*334#,2025-03-03T01:34:00Z,5,"[12, 14, 12, 11, 10]",1.76,11.8,main>send_money>number>amount>pin>confirm,1.0,69,complete,1,legit
USS-1F15138A,254730048659,358204161436353,639-02-1501-27530,*334#,2025-01-23T18:13:00Z,3,"[11, 11, 10]",0.22,10.7,main>my_account>balance,1.0,38,complete,1,legit
USS-6459DD42,254093826272,359476772471042,639-02-4020-91028,*334#,2025-01-27T12:19:00Z,3,"[24, 21, 21]",2.0,22.0,main>my_account>balance,1.0,72,complete,2,legit
USS-965B89C1,254038795306,355052051080899,639-02-8670-27845,*334#,2025-01-29T23:58:00Z,5,"[11, 10, 11, 9, 12]",1.04,10.6,main>send_money>number>amount>pin>confirm,1.0,63,complete,1,legit
USS-046B7121,254769823203,355110302758562,639-02-7932-79040,*334#,2025-02-15T04:31:00Z,3,"[8, 12, 13]",4.67,11.0,main>my_account>balance,1.0,39,complete,1,legit
USS-9D757488,254160908244,358744860446878,639-02-4096-61717,*334#,2025-02-24T07:47:00Z,5,"[18, 20, 49, 22, 16]",148.0,25.0,main>send_money>number>amount>pin>confirm,1.0,135,complete,2,legit
USS-E52B6713,254147378162,354077779516404,639-02-2309-21616,*334#,2025-01-02T16:12:00Z,5,"[17, 22, 33, 20, 24]",29.36,23.2,main>send_money>number>amount>pin>confirm,1.0,126,complete,1,legit
USS-2CEA0677,254024855735,354526314492300,639-02-1469-32923,*334#,2025-02-20T11:36:00Z,5,"[12, 9, 26, 14, 15]",33.36,15.2,main>send_money>number>amount>pin>confirm,1.0,86,complete,1,legit
USS-8AADA82C,254712203962,357240702847202,639-02-2105-87670,*334#,2025-01-09T12:20:00Z,7,"[9, 13, 17, 13, 12, 10, 11]",5.84,12.1,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,99,complete,1,legit
USS-5942F659,254095021406,357170881995563,639-02-2610-84655,*334#,2025-02-05T22:44:00Z,5,"[11, 11, 26, 11, 14]",33.84,14.6,main>send_money>number>amount>pin>confirm,1.0,83,complete,1,legit
USS-D5C1447F,254742516601,354076000891087,639-02-1095-93578,*334#,2025-02-27T07:36:00Z,7,"[11, 10, 24, 11, 12, 10, 10]",22.24,12.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,102,complete,1,legit
USS-CE336C91,254736678226,358558982986881,639-02-2167-43441,*334#,2025-02-27T22:45:00Z,7,"[10, 16, 36, 14, 19, 10, 17]",67.39,17.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,136,complete,1,legit
USS-A9994E91,254728723081,356973869318531,639-02-6699-23202,*334#,2025-01-29T17:16:00Z,7,"[10, 10, 10, 10, 8, 9, 11]",0.78,9.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,82,complete,1,legit
USS-74B48184,254711565647,352310022785600,639-02-4931-77956,*334#,2025-01-24T10:30:00Z,5,"[17, 16, 30, 22, 18]",26.24,20.6,main>send_money>number>amount>pin>confirm,1.0,113,complete,1,legit
USS-5FCAE8E4,254076127248,353433078916533,639-02-6899-81954,*334#,2025-02-01T05:59:00Z,3,"[15, 17, 17]",0.89,16.3,main>my_account>balance,1.0,55,complete,1,legit
USS-B691F6B1,254159657489,357918292069487,639-02-3866-89292,*334#,2025-02-01T22:39:00Z,7,"[15, 29, 27, 30, 24, 23, 14]",35.27,23.1,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,176,complete,1,legit
USS-2416E181,254767911750,353213025944942,639-02-6318-96660,*334#,2025-02-09T03:00:00Z,7,"[8, 9, 25, 7, 8, 9, 7]",35.96,10.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,87,complete,1,legit
USS-093401E3,254767863632,358398744880835,639-02-1415-71947,*334#,2025-02-09T10:50:00Z,3,"[20, 16, 20]",3.56,18.7,main>my_account>balance,1.0,62,complete,1,legit
USS-DE9B6FF5,254157749092,356079313774529,639-02-6015-71440,*334#,2025-02-28T03:00:00Z,5,"[14, 15, 32, 16, 8]",64.0,17.0,main>send_money>number>amount>pin>confirm,1.0,95,complete,1,legit
USS-E05EDAE3,254124411379,356805241399005,639-02-1838-17502,*334#,2025-01-13T23:45:00Z,7,"[17, 13, 18, 17, 10, 17, 13]",7.71,15.0,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,119,complete,1,legit
USS-CB64355B,254122093980,356222822168574,639-02-3292-68708,*334#,2025-01-29T19:14:00Z,5,"[7, 4, 10, 8, 7]",3.76,7.2,main>send_money>number>amount>pin>confirm,1.0,46,complete,1,legit
USS-9F1E9FE6,254761985129,358007152067816,639-02-7843-49143,*334#,2025-01-17T09:11:00Z,7,"[15, 9, 24, 7, 13, 10, 17]",28.53,13.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,109,complete,1,legit
USS-C31993C7,254740371306,3528949163804239,639-02-4242-67164,*334#,2025-01-28T08:41:00Z,3,"[10, 7, 12]",4.22,9.7,main>my_account>balance>pin,1.0,35,complete,1,fraud
USS-82DE38F2,254740371306,3528949163804239,639-02-4242-67164,*334#,2025-01-28T08:41:55Z,5,"[8, 8, 10, 9, 8]",0.64,8.6,main>send_money>number>amount>pin>confirm,1.0,53,complete,1,fraud
USS-A7B2D51B,254721454863,352717541860972,639-02-3729-13330,*334#,2025-01-18T16:13:00Z,7,"[23, 18, 53, 18, 24, 14, 16]",153.92,23.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,180,complete,1,legit
USS-16D105DD,254766080992,354139854229640,639-02-6003-26273,*334#,2025-01-16T22:35:00Z,5,"[14, 18, 45, 20, 22]",119.36,23.8,main>send_money>number>amount>pin>confirm,1.0,129,complete,1,legit
USS-D34A08F0,254018583756,352326217067934,639-02-4279-76727,*334#,2025-02-02T10:38:00Z,5,"[8, 8, 16, 8, 9]",9.76,9.8,main>send_money>number>amount>pin>confirm,1.0,59,complete,1,legit
USS-121B3CBF,254783998728,352645184381627,639-02-1982-40710,*334#,2025-02-05T19:10:00Z,5,"[10, 12, 27, 11, 13]",39.44,14.6,main>send_money>number>amount>pin>confirm,1.0,83,complete,1,legit
USS-E0588FB6,254722100169,359649448666276,639-02-9321-60740,*334#,2025-01-19T17:05:00Z,7,"[16, 15, 38, 17, 18, 21, 18]",54.53,20.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,157,complete,1,legit
USS-B9771EBC,254716873312,357991733805995,639-02-3350-96335,*334#,2025-02-26T11:34:00Z,7,"[11, 11, 33, 12, 16, 14, 13]",52.49,15.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,124,complete,1,legit
USS-F1DF1876,254019375744,355161199089381,639-02-9680-86748,*334#,2025-02-23T16:22:00Z,7,"[10, 9, 12, 12, 10, 9, 12]",1.67,10.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,88,complete,1,legit
USS-7A1E09EF,254074955478,358521439272995,639-02-7613-37701,*334#,2025-01-24T11:06:00Z,5,"[10, 10, 9, 8, 9]",0.56,9.2,main>send_money>number>amount>pin>confirm,1.0,56,complete,1,legit
USS-499F5D5F,254777020841,357091101597186,639-02-4448-54935,*334#,2025-02-17T04:09:00Z,5,"[11, 13, 12, 17, 11]",4.96,12.8,main>send_money>number>amount>pin>confirm,1.0,74,complete,1,legit
USS-B642A5B8,254727089108,355091132166181,639-02-6307-15332,*334#,2025-02-16T17:40:00Z,3,"[15, 15, 15]",0.0,15.0,main>my_account>balance,1.0,51,complete,1,legit
USS-FF466C19,254743098821,357505493730505,639-02-4473-66481,*334#,2025-02-25T00:46:00Z,5,"[19, 16, 55, 23, 19]",209.44,26.4,main>send_money>number>amount>pin>confirm,1.0,142,complete,1,legit
USS-B345D333,254090707141,356463986948030,639-02-2472-15576,*334#,2025-02-08T15:20:00Z,7,"[12, 12, 24, 11, 10, 10, 10]",21.92,12.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,103,complete,1,legit
USS-8893D754,254194693735,356386558731305,639-02-8263-29363,*334#,2025-03-03T04:51:00Z,7,"[9, 10, 16, 11, 12, 11, 10]",4.49,11.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,93,complete,1,legit
USS-AEA5BC91,254096283134,354972451985478,639-02-1518-71221,*334#,2025-02-04T20:51:00Z,7,"[6, 6, 6, 6, 4, 8, 5]",1.27,5.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,55,complete,1,legit
USS-5777D86A,254164589763,353833641507840,639-02-9355-76888,*334#,2025-01-30T09:18:00Z,5,"[32, 27, 43, 28, 33]",32.24,32.6,main>send_money>number>amount>pin>confirm,1.0,173,complete,2,legit
USS-56595951,254088025997,357718456315679,639-02-4000-70104,*334#,2025-02-17T05:16:00Z,7,"[16, 15, 41, 19, 20, 14, 21]",73.55,20.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,160,complete,1,legit
USS-80C67063,254769075059,354980151866236,639-02-9924-16396,*334#,2025-03-03T03:54:00Z,7,"[4, 6, 12, 6, 7, 8, 5]",5.84,6.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,62,complete,1,legit
USS-805C260E,254125344032,354888957377457,639-02-4333-81878,*334#,2025-02-09T08:44:00Z,5,"[20, 13, 38, 17, 16]",78.96,20.8,main>send_money>number>amount>pin>confirm,1.0,114,complete,1,legit
USS-4E044DC8,254771957577,354747657501078,639-02-4671-92082,*334#,2025-03-05T09:43:00Z,3,"[12, 14, 16]",2.67,14.0,main>my_account>balance,1.0,48,complete,1,legit
USS-FBEAA3DC,254757281481,356685776222226,639-02-8090-19522,*334#,2025-02-03T17:50:00Z,5,"[9, 11, 12, 12, 11]",1.2,11.0,main>send_money>number>amount>pin>confirm,1.0,65,complete,1,legit
USS-C1E5287E,254086704361,3528967121100100,639-02-7177-97200,*334#,2025-02-24T01:39:00Z,3,"[8, 5, 8]",2.0,7.0,main>my_account>balance>pin,1.0,27,complete,1,fraud
USS-DF5338EA,254086704361,3528967121100100,639-02-7177-97200,*334#,2025-02-24T01:40:15Z,5,"[10, 10, 9, 13, 9]",2.16,10.2,main>send_money>number>amount>pin>confirm,1.0,61,complete,1,fraud
USS-A77B64C3,254086704361,3528967121100100,639-02-7177-97200,*334#,2025-02-24T01:41:51Z,5,"[8, 13, 9, 11, 9]",3.2,10.0,main>send_money>number>amount>pin>confirm,1.0,60,complete,1,fraud
USS-6B41B31A,254154877114,355545446884129,639-02-9931-66935,*334#,2025-02-03T20:57:00Z,7,"[16, 14, 25, 11, 9, 18, 13]",23.84,15.1,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,120,timeout,1,legit
USS-630933CF,254183660901,356464410457319,639-02-6693-39009,*334#,2025-01-31T02:39:00Z,7,"[13, 12, 28, 13, 14, 11, 10]",32.24,14.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,115,complete,1,legit
USS-AA17068D,254061825513,354725435116295,639-02-7205-32942,*334#,2025-01-30T17:39:00Z,7,"[7, 4, 10, 3, 3, 4, 6]",5.63,5.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,51,complete,1,legit
USS-D08F9725,254095186662,357828556118059,639-02-7172-24470,*334#,2025-02-05T13:37:00Z,3,"[11, 11, 12]",0.22,11.3,main>my_account>balance,1.0,40,complete,2,legit
USS-69648253,254156222897,352745276346928,639-02-5527-95618,*334#,2025-02-17T05:17:00Z,7,"[15, 11, 25, 12, 12, 18, 21]",23.92,16.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,128,complete,1,legit
USS-26D36642,254068920724,353839353333598,639-02-6069-57497,*334#,2025-01-14T14:58:00Z,7,"[10, 13, 34, 9, 10, 10, 11]",68.98,13.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,111,complete,1,legit
USS-0ABD6E1D,254028441082,359000601558011,639-02-2289-24259,*334#,2025-02-01T04:34:00Z,7,"[6, 11, 16, 6, 8, 9, 9]",10.2,9.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,79,complete,1,legit
USS-32498812,254160657916,356839619403307,639-02-2480-60356,*334#,2025-01-04T19:27:00Z,7,"[6, 5, 6, 5, 5, 6, 5]",0.24,5.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,52,complete,1,legit
USS-31D99802,254066874732,358410118540454,639-02-1982-27345,*334#,2025-02-06T09:19:00Z,7,"[13, 12, 28, 12, 12, 14, 13]",29.27,14.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,118,complete,1,legit
USS-F101B030,254183945121,358647168863338,639-02-4429-51850,*334#,2025-02-22T12:12:00Z,7,"[25, 16, 75, 31, 34, 28, 18]",338.53,32.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,241,complete,1,legit
USS-D802CE6B,254759335745,358665546670506,639-02-2200-18633,*334#,2025-03-01T00:05:00Z,7,"[12, 19, 36, 17, 15, 12, 10]",66.78,17.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,135,complete,1,legit
USS-A10AABF0,254059288807,352966662450805,639-02-1474-60282,*334#,2025-03-01T01:20:00Z,5,"[9, 9, 11, 9, 9]",0.64,9.4,main>send_money>number>amount>pin>confirm,1.0,57,complete,1,legit
USS-8CCB561B,254174477029,357494155668468,639-02-6660-73682,*334#,2025-01-24T22:14:00Z,5,"[8, 9, 23, 7, 11]",34.24,11.6,main>send_money>number>amount>pin>confirm,1.0,68,complete,1,legit
USS-9C5B3B4F,254054996142,353621189672483,639-02-1982-67338,*334#,2025-03-03T00:09:00Z,7,"[11, 13, 22, 15, 17, 13, 11]",13.1,14.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,116,complete,1,legit
