msisdn,label,archetype,risk_score,action,triggered_combos,time_to_first_min,imei_swap_corr,imei_cardinality,avg_dwell_variance,intent_purity,max_drain_ratio,cumulative_drain,all_recipients_unknown,non_financial_count,displacement_km,agent_risk,txn_velocity,time_of_day_risk,device_familiarity
254054284952,legit,normal,1,T0_ALLOW,,240.0,0.02,1,27.44,0.091,0.031,0.031,False,10,2.2,0.17,0.25,0.3,0.594
254132151391,legit,normal,1,T0_ALLOW,,3900.0,0.12,2,2.16,0.2,0.053,0.053,False,4,2.0,0.36,0.015,0.9,0.934
254147085720,legit,rural_shared,2,T0_ALLOW,,1440.0,0.0,3,2.89,0.167,0.068,0.068,False,5,1.8,0.37,0.042,0.32,0.54
254136575454,legit,power_user,7,T0_ALLOW,,98.0,0.08,1,2.0,0.048,0.14,0.14,False,20,2.3,0.07,0.612,0.7,0.576
254187200050,legit,rural_shared,1,T0_ALLOW,,2280.0,0.02,3,101.1,0.2,0.218,0.218,False,4,0.7,0.26,0.026,0.38,0.534
254724026531,legit,new_recipient,3,T0_ALLOW,,1620.0,0.12,2,6.0,0.167,0.133,0.133,True,5,2.0,0.19,0.037,0.38,0.534
254714868046,legit,normal,0,T0_ALLOW,,1500.0,0.06,1,141.36,0.2,0.206,0.206,False,4,2.1,0.39,0.04,0.7,0.982
254155467424,legit,new_recipient,0,T0_ALLOW,,1800.0,0.01,2,91.6,0.077,0,0,False,12,2.4,0.17,0.0,0.32,0.967
254715266256,legit,normal,1,T0_ALLOW,,2880.0,0.08,1,19.04,0.091,0.286,0.286,False,10,2.1,0.52,0.021,0.32,0.576
254739614858,legit,rural_shared,9,T0_ALLOW,,660.0,0.08,4,60.82,0.333,0.362,0.362,False,2,1.0,0.29,0.091,0.9,0.486
254764691886,legit,rural_shared,9,T0_ALLOW,,660.0,0.01,3,1.56,0.1,0,0,False,9,1.4,0.4,0.0,0.7,0.537
254786020037,legit,normal,0,T0_ALLOW,,3840.0,0.01,1,12.56,0.077,0.172,0.172,False,12,0.9,0.1,0.016,0.22,0.997
254033372975,legit,normal,1,T0_ALLOW,,4140.0,0.03,2,4.67,0.091,0,0,False,10,1.3,0.26,0.0,0.4,0.561
254725974906,legit,normal,2,T0_ALLOW,,720.0,0.11,1,104.96,0.083,0.168,0.168,False,11,1.3,0.25,0.083,0.9,0.567
254028691795,legit,normal,5,T0_ALLOW,,1020.0,0.08,2,0.67,0.071,0.04,0.04,False,13,1.6,0.43,0.059,0.3,0.546
254022207385,legit,new_recipient,4,T0_ALLOW,,2760.0,0.11,1,56.56,0.111,0.198,0.198,True,8,2.2,0.04,0.022,0.9,0.567
254119036390,legit,emergency_drain,10,T0_ALLOW,,75.0,0.01,1,140.24,0.5,0.59,0.59,False,1,1.2,0.31,0.8,0.9,0.597
254155141638,legit,normal,2,T0_ALLOW,,1620.0,0.01,1,1.76,0.1,0.047,0.047,False,9,2.3,0.09,0.037,0.7,0.997
254730048659,legit,emergency_drain,42,T2_FRICTION,,52.0,0.1,1,0.22,1.0,0.561,0.561,True,0,1.2,0.29,1.154,0.27,0.57
254093826272,legit,normal,2,T0_ALLOW,,2640.0,0.12,1,2.0,0.167,0.299,0.299,False,5,327.7,0.11,0.023,0.3,0.964
254038795306,legit,emergency_drain,90,T4_FREEZE,BETA,14.0,0.07,1,1.04,0.333,0.808,0.808,True,2,1.2,0.08,4.286,0.7,0.579
254769823203,legit,emergency_drain,36,T1_OBSERVE,,53.0,0.05,2,4.67,0.2,0.862,0.862,True,4,1.3,0.06,1.132,0.9,0.555
254160908244,legit,normal,2,T0_ALLOW,,3300.0,0.0,0,148.0,0.125,0.103,0.103,False,7,1.6,0.45,0.018,0.9,0.63
254147378162,legit,new_recipient,3,T0_ALLOW,,1440.0,0.04,2,29.36,0.111,0.17,0.17,True,8,0.1,0.25,0.042,0.3,0.558
254024855735,legit,normal,0,T0_ALLOW,,2640.0,0.03,2,33.36,0.083,0.046,0.046,False,11,2.1,0.27,0.023,0.32,0.961
254712203962,legit,urgent_mobile_money,40,T1_OBSERVE,,14.0,0.07,2,5.84,1.0,0.413,0.413,True,0,0.7,0.27,4.286,0.4,0.549
254095021406,legit,rural_shared,7,T0_ALLOW,,1140.0,0.09,5,33.84,0.2,0.349,0.349,False,4,1.5,0.43,0.053,0.9,0.453
254742516601,legit,normal,0,T0_ALLOW,,3480.0,0.08,1,22.24,0.2,0.271,0.271,False,4,1.6,0.2,0.017,0.17,0.976
254736678226,legit,emergency_drain,49,T2_FRICTION,DELTA,61.0,0.08,1,67.39,1.0,0.704,0.704,False,0,1.8,0.32,0.984,0.17,0.576
254728723081,legit,urgent_mobile_money,19,T0_ALLOW,,26.0,0.03,1,0.78,0.25,0.345,0.345,False,3,0.5,0.17,2.308,0.3,0.591
254711565647,legit,normal,4,T0_ALLOW,,3420.0,0.09,2,26.24,0.111,0.043,0.043,True,8,1.3,0.11,0.018,0.9,0.543
254076127248,legit,new_recipient,13,T0_ALLOW,,360.0,0.1,2,0.89,0.1,0.071,0.071,True,9,1.6,0.29,0.167,0.7,0.54
254159657489,legit,rural_shared,7,T0_ALLOW,,600.0,0.05,4,35.27,0.167,0.121,0.121,False,5,2.4,0.08,0.1,0.4,0.495
254767911750,legit,normal,0,T0_ALLOW,,2940.0,0.07,2,35.96,0.2,0.156,0.156,False,4,0.9,0.11,0.02,0.9,0.949
254767863632,legit,normal,2,T0_ALLOW,,3300.0,0.07,1,3.56,0.2,0.213,0.213,False,4,2.6,0.13,0.018,0.9,0.579
254157749092,legit,urgent_mobile_money,27,T1_OBSERVE,,19.0,0.01,1,64.0,0.5,0.339,0.339,False,1,1.8,0.67,3.158,0.9,0.597
254124411379,legit,normal,5,T0_ALLOW,,300.0,0.06,2,7.71,0.091,0.887,0.887,False,10,0.8,0.2,0.2,0.25,0.952
254122093980,legit,power_user,5,T0_ALLOW,,184.0,0.11,2,3.76,0.083,0.056,0.056,False,11,0.7,0.32,0.326,0.3,0.937
254761985129,legit,new_recipient,5,T0_ALLOW,,840.0,0.1,1,28.53,0.143,0.293,0.293,True,6,1.0,0.13,0.071,0.22,0.57
254740371306,fraud,slow_fraudster,42,T2_FRICTION,EPSILON,540.0,0.39,6,2.43,0.4,0.554,0.554,True,3,85.9,0.25,0.111,0.7,0.333
254721454863,legit,new_recipient,7,T0_ALLOW,,720.0,0.0,1,153.92,0.125,0.16,0.16,True,7,2.6,0.26,0.083,0.9,0.6
254766080992,legit,normal,0,T0_ALLOW,,1740.0,0.05,1,119.36,0.071,0.074,0.074,False,13,0.9,0.14,0.034,0.27,0.985
254018583756,legit,normal,0,T0_ALLOW,,4020.0,0.32,2,9.76,0.071,0.142,0.142,False,13,1.6,0.38,0.015,0.32,0.874
254783998728,legit,normal,1,T0_ALLOW,,3960.0,0.03,2,39.44,0.25,0.217,0.217,False,3,2.1,0.4,0.015,0.9,0.561
254722100169,legit,new_recipient,2,T0_ALLOW,,1620.0,0.07,1,54.53,0.125,0.307,0.307,True,7,2.2,0.03,0.037,0.35,0.979
254716873312,legit,normal,0,T0_ALLOW,,4260.0,0.02,1,52.49,0.071,0.261,0.261,False,13,2.1,0.39,0.014,0.4,0.594
254019375744,legit,new_recipient,5,T0_ALLOW,,2280.0,0.04,2,1.67,0.125,0.138,0.138,True,7,0.1,0.26,0.026,0.9,0.958
254074955478,legit,normal,4,T0_ALLOW,,2640.0,0.1,1,0.56,0.143,0.089,0.089,True,6,2.4,0.13,0.023,0.32,0.97
254777020841,legit,normal,1,T0_ALLOW,,2220.0,0.06,2,4.96,0.1,0.027,0.027,False,9,0.7,0.36,0.027,0.32,0.552
254727089108,legit,emergency_drain,20,T0_ALLOW,,63.0,0.03,2,0.0,0.333,0.743,0.743,False,2,0.9,0.61,0.952,0.3,0.561
254743098821,legit,new_recipient,22,T1_OBSERVE,,21.0,0.02,2,209.44,0.143,0.165,0.165,True,6,2.5,0.06,2.857,0.9,0.964
254090707141,legit,emergency_drain,11,T0_ALLOW,,35.0,0.1,2,21.92,0.25,0.591,0.591,False,3,2.7,0.04,1.714,0.35,0.54
254194693735,legit,new_recipient,5,T0_ALLOW,,1800.0,0.04,1,4.49,0.25,0.073,0.073,True,3,1.8,0.1,0.033,0.7,0.588
254096283134,legit,normal,16,T0_ALLOW,,360.0,0.02,1,1.27,0.1,0.165,0.165,True,9,368.0,0.13,0.167,0.35,0.594
254164589763,legit,new_recipient,3,T0_ALLOW,,2160.0,0.01,1,32.24,0.111,0.195,0.195,True,8,0.8,0.31,0.028,0.17,0.597
254088025997,legit,rural_shared,3,T0_ALLOW,,660.0,0.07,3,73.55,0.111,0.303,0.303,False,8,2.3,0.21,0.091,0.25,0.519
254769075059,legit,power_user,5,T0_ALLOW,,236.0,0.06,2,5.84,0.053,0.167,0.167,False,18,0.4,0.21,0.254,0.7,0.552
254125344032,legit,normal,0,T0_ALLOW,,2340.0,0.09,1,78.96,0.091,0.29,0.29,False,10,2.2,0.59,0.026,0.27,0.973
254771957577,legit,normal,2,T0_ALLOW,,3240.0,0.1,1,2.67,0.111,0.088,0.088,False,8,2.3,0.44,0.019,0.9,0.97
254757281481,legit,emergency_drain,24,T1_OBSERVE,,30.0,0.04,2,1.2,0.333,0.704,0.704,False,2,2.1,0.21,2.0,0.27,0.558
254086704361,fraud,classic_fast,100,T4_FREEZE,ALPHA|BETA|DELTA|EPSILON|ZETA,3.0,0.91,3,2.45,1.0,0.936,0.985,True,0,367.4,0.81,20.0,0.9,0.267
254154877114,legit,new_recipient,0,T0_ALLOW,,1500.0,0.12,2,23.84,0.125,0,0,False,7,0.2,0.44,0.0,0.22,0.934
254183660901,legit,power_user,4,T0_ALLOW,,139.0,0.05,1,32.24,0.071,0.091,0.091,False,13,0.8,0.33,0.432,0.9,0.985
254061825513,legit,power_user,10,T0_ALLOW,,80.0,0.21,1,5.63,0.048,0.078,0.078,True,20,1.1,0.21,0.75,0.3,0.937
254095186662,legit,urgent_mobile_money,48,T2_FRICTION,,10.0,0.01,1,0.22,1.0,0.291,0.291,True,0,1.7,0.34,6.0,0.38,0.597
254156222897,fraud,normal,0,T0_ALLOW,,2400.0,0.2,1,23.92,0.067,0.286,0.286,False,14,1.5,0.09,0.025,0.38,0.54
254068920724,legit,new_recipient,2,T0_ALLOW,,2760.0,0.02,1,68.98,0.091,0.067,0.067,True,10,2.4,0.11,0.022,0.3,0.994
254028441082,legit,normal,1,T0_ALLOW,,480.0,0.12,2,10.2,0.111,0.064,0.064,False,8,2.5,0.19,0.125,0.2,0.534
254160657916,legit,power_user,11,T0_ALLOW,,144.0,0.0,0,0.24,0.083,0.059,0.059,False,11,0.7,0.39,0.417,0.27,0.63
254066874732,legit,normal,0,T0_ALLOW,,1920.0,0.02,2,29.27,0.062,0.273,0.273,False,15,1.7,0.34,0.031,0.9,0.964
254183945121,legit,rural_shared,7,T0_ALLOW,,540.0,0.0,3,338.53,0.091,0.062,0.062,False,10,1.7,0.42,0.111,0.9,0.54
254759335745,legit,normal,4,T0_ALLOW,,2820.0,0.07,1,66.78,0.1,0.091,0.091,True,9,656.1,0.27,0.021,0.9,0.979
254059288807,legit,rural_shared,13,T0_ALLOW,,300.0,0.08,5,0.64,0.091,0.324,0.324,False,10,0.8,0.44,0.2,0.2,0.456
254174477029,legit,normal,0,T0_ALLOW,,1860.0,0.22,2,34.24,0.125,0.092,0.092,False,7,1.2,0.31,0.032,0.32,0.504
254054996142,legit,normal,1,T0_ALLOW,,480.0,0.07,2,13.1,0.2,0.114,0.114,False,4,2.5,0.34,0.125,0.3,0.549
254783707966,legit,new_recipient,4,T0_ALLOW,,1560.0,0.11,2,0.67,0.091,0.348,0.348,True,10,0.6,0.21,0.038,0.17,0.937
254196925529,legit,new_recipient,14,T0_ALLOW,,360.0,0.01,2,133.04,0.143,0.167,0.167,True,6,1.8,0.67,0.167,0.9,0.567
254788919678,legit,normal,2,T0_ALLOW,,1680.0,0.03,1,0.67,0.083,0.092,0.092,False,11,1.6,0.07,0.036,0.17,0.591
254788394569,legit,power_user,16,T0_ALLOW,,182.0,0.1,1,12.64,0.5,0.133,0.133,True,1,1.8,0.4,0.33,0.7,0.57
254134920640,legit,new_recipient,3,T0_ALLOW,,2280.0,0.08,2,19.27,0.091,0.19,0.19,True,10,1.0,0.36,0.026,0.25,0.546
254124897651,legit,power_user,7,T0_ALLOW,,146.0,0.03,1,3.1,0.067,0.083,0.083,False,14,1.8,0.3,0.411,0.9,0.991
254775086161,legit,power_user,4,T0_ALLOW,,142.0,0.11,2,6.2,0.059,0.219,0.219,False,16,1.1,0.34,0.423,0.9,0.937
254176961006,legit,new_recipient,4,T0_ALLOW,,1620.0,0.08,1,53.44,0.125,0.055,0.055,True,7,1.3,0.32,0.037,0.9,0.576
254121356888,legit,normal,3,T0_ALLOW,,4140.0,0.03,2,4.57,0.25,0.136,0.136,False,3,1.5,0.64,0.014,0.9,0.561
254134519246,legit,normal,3,T0_ALLOW,,360.0,0.01,1,6.53,0.071,0.104,0.104,False,13,2.2,0.22,0.167,0.9,0.597
254088016041,legit,power_user,14,T0_ALLOW,,191.0,0.08,1,7.6,0.062,0.057,0.057,True,15,1.5,0.16,0.314,0.7,0.576
254787444546,legit,power_user,9,T0_ALLOW,,99.0,0.26,1,3.84,0.077,0.174,0.174,False,12,2.3,0.43,0.606,0.2,0.522
254097461050,legit,new_recipient,9,T0_ALLOW,,1020.0,0.01,2,0.67,0.1,0.083,0.083,True,9,1.8,0.03,0.059,0.25,0.567
254787232091,legit,new_recipient,6,T0_ALLOW,,360.0,0.01,1,8.67,0.1,0.261,0.261,True,9,0.8,0.07,0.167,0.35,0.997
254150822121,legit,urgent_mobile_money,22,T1_OBSERVE,,43.0,0.01,1,23.06,1.0,0.385,0.385,False,0,2.5,0.13,1.395,0.3,0.597
254749099886,legit,normal,1,T0_ALLOW,,3720.0,0.06,2,15.55,0.125,0.087,0.087,False,7,265.2,0.27,0.016,0.7,0.952
254113512155,legit,normal,2,T0_ALLOW,,2100.0,0.02,2,0.22,0.2,0.206,0.206,False,4,2.0,0.06,0.029,0.4,0.964
254737316859,legit,emergency_drain,86,T4_FREEZE,BETA,15.0,0.03,1,0.49,0.2,0.921,0.921,True,4,1.4,0.37,4.0,0.3,0.591
254137370244,legit,new_recipient,6,T0_ALLOW,,1560.0,0.01,1,0.67,0.143,0.227,0.227,True,6,1.1,0.11,0.038,0.2,0.597
254060931385,legit,power_user,10,T0_ALLOW,,68.0,0.31,1,13.96,0.059,0.21,0.21,True,16,2.1,0.12,0.882,0.27,0.907
254056387401,legit,urgent_mobile_money,30,T1_OBSERVE,,45.0,0.09,1,3.35,0.5,0.307,0.307,True,1,1.8,0.15,1.333,0.9,0.573
254194277859,legit,rural_shared,3,T0_ALLOW,,300.0,0.01,3,13.56,0.167,0.316,0.316,False,5,2.1,0.34,0.2,0.22,0.537
254030151824,legit,rural_shared,9,T0_ALLOW,,300.0,0.07,4,70.22,0.091,0.321,0.321,False,10,1.7,0.2,0.2,0.9,0.489
254099734045,legit,urgent_mobile_money,22,T1_OBSERVE,,29.0,0.05,1,1.56,0.25,0,0,False,3,399.4,0.07,0.0,0.22,0.585
254183279887,legit,rural_shared,4,T0_ALLOW,,2520.0,0.09,5,31.63,0.5,0.261,0.261,False,1,2.6,0.26,0.024,0.9,0.453
254049121076,legit,normal,0,T0_ALLOW,,540.0,0.1,2,27.6,0.143,0.188,0.188,False,6,2.7,0.33,0.111,0.27,0.94
254796402708,legit,normal,3,T0_ALLOW,,300.0,0.0,2,34.41,0.1,0.233,0.233,False,9,2.8,0.07,0.2,0.9,0.57
254138437638,legit,normal,0,T0_ALLOW,,3300.0,0.05,1,14.86,0.125,0.039,0.039,False,7,1.8,0.37,0.018,0.7,0.585
254158415924,legit,urgent_mobile_money,37,T1_OBSERVE,,11.0,0.1,2,1.6,0.333,0.106,0.106,True,2,1.0,0.11,5.455,0.2,0.54
254093283367,legit,normal,3,T0_ALLOW,,240.0,0.02,2,31.6,0.167,0.245,0.245,False,5,0.5,0.23,0.25,0.27,0.964
254779899213,legit,rural_shared,1,T0_ALLOW,,1140.0,0.11,2,13.06,0.2,0.115,0.115,False,4,0.4,0.35,0.053,0.4,0.537
254791492132,legit,normal,1,T0_ALLOW,,1080.0,0.03,2,17.06,0.071,0.1,0.1,False,13,0.2,0.13,0.056,0.9,0.961
254191279340,legit,urgent_mobile_money,17,T0_ALLOW,,34.0,0.01,2,1.56,0.25,0.18,0.18,False,3,2.1,0.05,1.765,0.27,0.567
254117978364,legit,emergency_drain,22,T1_OBSERVE,,78.0,0.01,2,3.84,0.5,0.611,0.611,True,1,0.8,0.15,0.769,0.25,0.567
254137694347,legit,urgent_mobile_money,24,T1_OBSERVE,,42.0,0.09,2,44.53,0.5,0.334,0.334,True,1,1.3,0.05,1.429,0.9,0.543
254149970176,legit,urgent_mobile_money,19,T0_ALLOW,,21.0,0.04,2,34.12,0.333,0.135,0.135,True,2,3.0,0.25,2.857,0.38,0.558
254763753415,legit,new_recipient,3,T0_ALLOW,,2640.0,0.01,1,79.27,0.1,0.277,0.277,True,9,0.8,0.68,0.023,0.22,0.997
254792823417,legit,normal,1,T0_ALLOW,,1020.0,0.11,2,5.04,0.111,0.071,0.071,False,8,1.4,0.25,0.059,0.9,0.937
254087084073,legit,normal,2,T0_ALLOW,,4020.0,0.04,1,0.64,0.083,0.245,0.245,False,11,2.7,0.31,0.015,0.17,0.588
254798631451,legit,emergency_drain,16,T0_ALLOW,,56.0,0.0,0,21.6,0.25,0.777,0.777,False,3,2.1,0.35,1.071,0.2,0.63
254050415208,legit,new_recipient,3,T0_ALLOW,,1860.0,0.01,2,57.6,0.083,0.075,0.075,True,11,2.0,0.22,0.032,0.7,0.567
254061254461,legit,new_recipient,1,T0_ALLOW,,1200.0,0.0,2,12.56,0.125,0,0,False,7,1.7,0.34,0.0,0.9,0.97
254127001977,legit,normal,0,T0_ALLOW,,4200.0,0.0,0,14.24,0.125,0.174,0.174,False,7,0.5,0.36,0.014,0.38,0.63
254054780575,legit,emergency_drain,20,T0_ALLOW,,36.0,0.12,1,3.92,0.25,0.677,0.677,False,3,0.5,0.33,1.667,0.38,0.564
254184858501,legit,normal,2,T0_ALLOW,,3180.0,0.04,2,0.67,0.071,0.061,0.061,False,13,2.4,0.1,0.019,0.25,0.958
254726659211,legit,normal,0,T0_ALLOW,,3240.0,0.03,2,16.96,0.143,0.257,0.257,False,6,1.3,0.27,0.019,0.2,0.561
254183135199,legit,emergency_drain,14,T0_ALLOW,,22.0,0.04,1,21.6,0.333,0.7,0.7,False,2,1.6,0.24,2.727,0.3,0.588
254741430557,legit,new_recipient,6,T0_ALLOW,,1680.0,0.11,2,1.44,0.125,0.107,0.107,True,7,2.9,0.29,0.036,0.9,0.537
254712485582,legit,new_recipient,3,T0_ALLOW,,2820.0,0.07,2,19.63,0.2,0.114,0.114,True,4,2.3,0.3,0.021,0.9,0.949
254085893556,legit,rural_shared,7,T0_ALLOW,,1140.0,0.0,0,403.04,0.111,0.077,0.077,True,8,2.4,0.11,0.053,0.9,0.63
254147653323,legit,normal,3,T0_ALLOW,,4020.0,0.0,2,1.2,0.125,0.139,0.139,False,7,2.1,0.4,0.015,0.9,0.57
254755975040,legit,new_recipient,3,T0_ALLOW,,2280.0,0.0,0,27.43,0.091,0.196,0.196,True,10,1.5,0.57,0.026,0.27,0.63
254151859148,legit,emergency_drain,61,T3_STEP_UP,DELTA,10.0,0.05,1,23.44,0.5,0.693,0.693,False,1,1.9,0.08,6.0,0.25,0.585
254069075951,legit,urgent_mobile_money,11,T0_ALLOW,,22.0,0.11,2,31.92,0.333,0.106,0.106,False,2,1.9,0.14,2.727,0.27,0.537
254712041732,legit,power_user,17,T0_ALLOW,,88.0,0.08,1,3.55,0.059,0.164,0.164,True,16,0.2,0.44,0.682,0.4,0.976
254115794641,legit,new_recipient,30,T1_OBSERVE,,9.0,0.01,1,2.89,0.25,0.331,0.331,True,3,1.1,0.51,6.667,0.7,0.997
254173210833,legit,urgent_mobile_money,9,T0_ALLOW,,23.0,0.03,2,8.49,0.25,0.334,0.334,False,3,1.2,0.23,2.609,0.2,0.561
254795177372,legit,normal,1,T0_ALLOW,,660.0,0.04,2,15.84,0.067,0.108,0.108,False,14,1.3,0.41,0.091,0.27,0.958
254040959552,legit,normal,4,T0_ALLOW,,2940.0,0.12,1,1.06,0.083,0.089,0.089,True,11,2.0,0.38,0.02,0.4,0.964
254038863558,legit,rural_shared,1,T0_ALLOW,,2640.0,0.06,3,56.78,0.091,0.275,0.275,False,10,1.9,0.2,0.023,0.38,0.522
254156978243,legit,normal,0,T0_ALLOW,,2880.0,0.09,2,10.69,0.2,0.126,0.126,False,4,1.0,0.21,0.021,0.32,0.943
254753130559,legit,urgent_mobile_money,28,T1_OBSERVE,,6.0,0.05,1,7.1,1.0,0.306,0.306,False,0,0.9,0.1,10.0,0.2,0.585
254078154694,legit,normal,0,T0_ALLOW,,4200.0,0.03,1,5.67,0.091,0.097,0.097,False,10,2.3,0.41,0.014,0.25,0.991
254088522458,legit,rural_shared,37,T1_OBSERVE,,9.0,0.06,5,4.67,0.143,0.714,0.714,False,6,2.1,0.19,6.667,0.9,0.462
254778209889,legit,normal,0,T0_ALLOW,,3900.0,0.01,1,12.41,0.067,0.175,0.175,False,14,2.0,0.19,0.015,0.38,0.997
254021680702,legit,normal,1,T0_ALLOW,,2820.0,0.05,2,2.98,0.143,0.283,0.283,False,6,2.5,0.34,0.021,0.7,0.555
254752321111,legit,normal,2,T0_ALLOW,,3600.0,0.07,2,0.67,0.167,0.232,0.232,False,5,1.2,0.16,0.017,0.32,0.549
254765649782,legit,normal,2,T0_ALLOW,,3720.0,0.02,2,3.96,0.167,0.067,0.067,False,5,213.6,0.29,0.016,0.25,0.964
254082808888,legit,normal,0,T0_ALLOW,,3000.0,0.03,2,24.24,0.25,0.2,0.2,False,3,2.8,0.17,0.02,0.27,0.961
254162175390,legit,normal,1,T0_ALLOW,,2220.0,0.06,1,43.84,0.125,0.29,0.29,False,7,1.3,0.61,0.027,0.2,0.582
254085098282,legit,new_recipient,8,T0_ALLOW,,360.0,0.08,2,82.96,0.2,0.153,0.153,True,4,3.1,0.39,0.167,0.7,0.546
254063023281,legit,power_user,8,T0_ALLOW,,117.0,0.03,2,49.36,0.071,0.064,0.064,False,13,0.3,0.14,0.513,0.9,0.561
254769651310,legit,normal,10,T0_ALLOW,,10.0,0.04,1,16.8,0.091,0,0,False,10,0.9,0.38,0.0,0.38,0.988
254798455661,legit,emergency_drain,29,T1_OBSERVE,,22.0,0.08,2,101.2,0.2,0.89,0.89,True,4,2.1,0.06,2.727,0.7,0.546
254016460123,legit,normal,0,T0_ALLOW,,1860.0,0.09,2,176.49,0.067,0.152,0.152,False,14,1.6,0.09,0.032,0.9,0.943
254112866789,legit,urgent_mobile_money,19,T0_ALLOW,,6.0,0.04,1,10.56,0.25,0.236,0.236,False,3,2.0,0.41,10.0,0.4,0.588
254175889390,legit,normal,0,T0_ALLOW,,3900.0,0.06,1,18.41,0.2,0.188,0.188,False,4,2.3,0.03,0.015,0.4,0.982
254028674269,legit,new_recipient,10,T0_ALLOW,,600.0,0.02,1,2.0,0.167,0.213,0.213,True,5,2.0,0.42,0.1,0.17,0.994
254053982203,legit,normal,0,T0_ALLOW,,3240.0,0.12,2,66.78,0.077,0.159,0.159,False,12,1.9,0.23,0.019,0.17,0.534
254042044378,legit,new_recipient,15,T0_ALLOW,,180.0,0.07,1,64.96,0.143,0.144,0.144,True,6,1.9,0.14,0.333,0.9,0.579
254080822088,legit,normal,3,T0_ALLOW,,300.0,0.11,2,10.78,0.167,0,0,False,5,2.0,0.42,0.0,0.32,0.537
254041337713,legit,normal,0,T0_ALLOW,,2040.0,0.02,2,32.82,0.111,0.138,0.138,False,8,1.1,0.2,0.029,0.9,0.964
254097817570,legit,power_user,5,T0_ALLOW,,97.0,0.11,1,10.16,0.059,0,0,False,16,0.9,0.14,0.0,0.2,0.567
254087802971,legit,power_user,5,T0_ALLOW,,104.0,0.02,2,25.35,0.062,0.203,0.203,False,15,1.2,0.3,0.577,0.9,0.964
254738008919,legit,rural_shared,4,T0_ALLOW,,1200.0,0.1,4,439.55,0.333,0.324,0.324,False,2,1.0,0.15,0.05,0.7,0.48
254763690138,legit,normal,2,T0_ALLOW,,3360.0,0.04,2,105.04,0.091,0.037,0.037,True,10,2.0,0.26,0.018,0.17,0.958
254131583336,legit,normal,3,T0_ALLOW,,2100.0,0.07,1,8.56,0.25,0.816,0.816,False,3,1.4,0.48,0.029,0.27,0.579
254036537659,legit,normal,1,T0_ALLOW,,1800.0,0.11,2,135.44,0.2,0.138,0.138,False,4,1.8,0.44,0.033,0.7,0.537
254075948406,legit,new_recipient,10,T0_ALLOW,,180.0,0.04,1,92.49,0.111,0.136,0.136,True,8,2.0,0.06,0.333,0.27,0.988
254754355815,legit,normal,6,T0_ALLOW,,1080.0,0.06,2,86.16,0.167,0.084,0.084,True,5,1.9,0.43,0.056,0.17,0.552
254013562158,legit,rural_shared,1,T0_ALLOW,,1440.0,0.12,2,55.04,0.333,0.068,0.068,False,2,1.7,0.13,0.042,0.9,0.534
254094829914,legit,new_recipient,3,T0_ALLOW,,2220.0,0.05,1,6.89,0.125,0.229,0.229,True,7,0.5,0.2,0.027,0.9,0.985
254192290459,fraud,classic_fast,100,T4_FREEZE,ALPHA|BETA|GAMMA|DELTA|EPSILON|ZETA,3.0,0.89,12,0.64,1.0,0.901,0.975,True,0,50.7,0.94,20.0,0.4,0.033
254726521090,fraud,power_user,18,T0_ALLOW,,10.0,0.01,1,4.64,0.059,0.113,0.113,False,16,2.3,0.13,6.0,0.25,0.997
254136715645,legit,urgent_mobile_money,53,T2_FRICTION,DELTA,26.0,0.03,2,65.84,0.5,0.715,0.715,False,1,2.1,0.4,2.308,0.7,0.561
254165709880,legit,power_user,12,T0_ALLOW,,184.0,0.02,2,0.56,0.071,0,0,False,13,2.0,0.13,0.0,0.9,0.964
254181117666,legit,normal,0,T0_ALLOW,,4320.0,0.03,2,33.84,0.1,0.183,0.183,False,9,1.3,0.2,0.014,0.27,0.961
254054057752,legit,normal,5,T0_ALLOW,,1260.0,0.1,1,8.0,0.125,0.152,0.152,True,7,1.7,0.33,0.048,0.27,0.57
254194584955,legit,normal,1,T0_ALLOW,,180.0,0.04,2,65.6,0.077,0.295,0.295,False,12,1.2,0.27,0.333,0.7,0.958
254077230503,legit,urgent_mobile_money,28,T1_OBSERVE,,35.0,0.04,1,3.71,0.25,0.191,0.191,True,3,1.6,0.42,1.714,0.9,0.588
254753679242,legit,normal,0,T0_ALLOW,,1200.0,0.06,2,12.53,0.062,0.172,0.172,False,15,2.6,0.46,0.05,0.2,0.952
254110888633,legit,normal,10,T0_ALLOW,,600.0,0.03,1,53.39,0.125,0.249,0.249,True,7,1.0,0.09,0.1,0.9,0.591
254064459136,legit,normal,2,T0_ALLOW,,3480.0,0.08,1,10.53,0.083,0.738,0.738,False,11,1.4,0.27,0.017,0.38,0.576
254742783588,legit,normal,1,T0_ALLOW,,2580.0,0.05,1,2.24,0.083,0.279,0.279,False,11,0.1,0.21,0.023,0.3,0.985
254735533289,legit,power_user,13,T0_ALLOW,,23.0,0.05,1,3.76,0.083,0.106,0.106,False,11,0.7,0.3,2.609,0.7,0.585
254034665042,legit,normal,2,T0_ALLOW,,3840.0,0.02,2,1.56,0.125,0.217,0.217,False,7,2.2,0.11,0.016,0.3,0.964
254192218084,legit,urgent_mobile_money,20,T0_ALLOW,,12.0,0.09,2,31.63,0.5,0,0,False,1,1.4,0.21,0.0,0.9,0.543
